Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50
0,1,25,1,67,0,1,1,0,0,0,196,1,3,1,2,5,5,5,1,1,0,1,20000,3,0,1,0,0,1,0,15000,1,1,60,60,80,80,80,80,80,80,80,0,1,0,0,2,0 ,0,1
0,1,27,1,58,0,1,1,40000,0,0,90,1,3,1,2,5,6,4,1,1,0,0,90000,3,0,1,0,0,1,0,65000,0,0,60,60,50,60,50,60,60,50,70,50000,1,0,0,3,0 ,0,1
0,1,27,0,31,0,1,1,30000,0,0,200,1,1,1,2,5,7,4,1,1,0,0,60000,3,0,1,0,0,1,0,100000,1,0,95,95,80,70,70,80,80,90,90,30000,1,0,0,1,0 ,0,1
1,1,25,0,43,0,1,1,42000,1,2,95,1,0,1,2,6,7,3,1,1,0,0,42000,4,-1,1,0,0,1,0,100000,1,1,100,100,100,100,70,90,80,90,90,0,1,0,0,3,0 ,0,0
0,1,26,0,57,0,1,2,30000,0,0,90,1,3,1,2,6,6,5,1,1,0,0,100000,2,0,1,1,0,1,0,100000,1,1,90,80,90,80,80,70,70,80,80,60000,2,0,0,1,0 ,0,1
0,0,28,1,37,0,1,1,0,0,0,70,1,2,1,2,3,5,1,1,1,0,0,30000,4,0,1,0,0,1,0,50000,1,1,80,80,70,70,70,70,70,80,80,30000,1,0,0,1,0 ,0,1
0,0,28,0,57,0,1,1,20000,1,2,50,1,2,1,1,3,3,1,1,1,0,0,40000,2,-1,2,0,0,1,0,80000,1,1,50,60,50,1,50,1,40,30,20,20000,1,0,0,3,0 ,0,1
1,1,25,1,28,0,1,1,0,0,0,80,1,1,1,2,1,5,5,1,1,0,0,20000,4,0,1,0,0,1,0,20000,0,0,80,80,80,80,80,80,80,80,80,6000,1,0,0,2,0 ,0,1
0,0,27,0,30,0,1,1,30000,0,0,200,1,1,1,2,4,8,6,1,1,0,0,30000,2,-1,0,0,0,1,-1,100000,1,0,80,80,30,30,30,60,60,50,60,0,1,0,0,1,0 ,0,1
0,0,24,0,57,0,1,1,1000,0,0,100,1,1,1,2,5,5,5,1,0,0,0,12000,2,0,1,0,0,1,0,20000,1,1,100,100,100,100,100,100,100,100,100,0,1,0,2,0,0 ,0,1
0,0,28,1,59,0,1,1,0,0,0,35,1,3,1,2,5,5,1,1,1,0,0,30000,2,0,1,0,0,1,-1,2000,1,1,80,80,70,80,70,80,80,70,75,30000,1,0,0,1,0 ,0,1
1,0,27,1,66,0,1,1,10000,0,0,100,1,3,1,2,5,5,3,1,1,0,0,100000,7,0,1,0,0,1,0,20000,1,1,90,90,90,90,90,90,90,90,90,1000,1,0,0,1,0 ,0,1
0,1,27,1,51,0,1,1,2000,0,0,80,1,1,1,2,4,4,3,1,0,0,0,5000,3,0,1,0,0,1,-1,30000,1,1,90,90,80,80,80,80,80,80,80,3000,1,0,0,1,0 ,0,1
0,1,27,1,38,0,1,1,25000,0,0,60,1,2,1,1,1,1,5,1,1,0,0,50000,3,0,1,0,0,1,0,35000,0,0,60,30,30,0,40,50,60,60,60,25000,2,0,0,3,0 ,0,4
0,1,27,0,36,0,0,2,90000,0,0,197,1,1,1,2,7,8,6,1,1,0,0,110000,3,1,1,0,0,1,1,500000,1,0,80,80,70,70,70,80,70,80,80,20000,2,0,0,3,0 ,0,1
1,0,24,0,34,0,1,1,8000,0,0,200,1,3,1,2,6,8,3,1,1,0,0,8000,4,0,1,0,0,1,0,80000,1,1,80,70,70,70,70,80,80,80,80,0,1,0,0,1,0 ,0,1
1,1,25,1,30,0,1,1,0,0,0,108,1,3,1,2,6,6,9,1,1,1,0,70000,3,0,2,0,0,1,-1,60000,1,1,90,90,80,80,90,90,90,80,80,70000,2,0,2,3,0 ,2,0
0,1,26,1,45,0,1,1,20000,0,0,60,1,1,1,1,4,5,5,1,0,0,0,36000,3,0,1,0,0,1,0,100000,1,1,70,70,50,60,60,60,50,60,60,16000,1,0,0,1,0 ,0,1
0,1,26,0,68,0,1,1,24000,0,0,54,1,3,1,2,5,5,4,1,1,0,0,50000,2,0,1,0,0,1,0,50000,1,0,90,90,80,90,80,90,90,90,90,24000,1,0,0,1,0 ,0,1
0,1,24,1,26,0,1,1,8000,0,0,100,1,0,1,2,4,7,2,1,1,0,0,10000,4,0,1,0,0,1,0,30000,1,1,80,80,50,50,60,50,70,70,70,2000,1,0,0,1,0 ,0,1
1,1,24,0,24,0,1,2,30000,0,1,90,1,2,1,2,6,7,3,1,1,0,0,30000,3,0,0,0,0,1,0,80000,1,1,85,85,75,80,85,80,80,80,80,0,2,0,0,1,0 ,0,1
1,1,27,1,82,0,1,1,0,0,0,70,1,1,1,2,4,4,2,1,1,0,0,0,1,0,1,0,0,1,0,10000,1,1,80,80,80,80,80,80,80,80,80,0,1,0,0,1,0 ,0,1
1,1,25,1,40,0,1,1,15000,0,0,96,1,2,1,2,5,8,2,1,0,0,0,60000,3,0,1,1,0,1,-1,70000,0,0,80,90,70,50,50,40,70,90,90,45000,1,0,0,2,0 ,0,1
0,1,27,0,51,0,1,1,10000,0,0,120,1,1,1,2,5,6,1,1,1,0,0,20000,2,0,1,0,0,1,0,100000,1,0,80,70,80,90,80,80,80,90,80,10000,1,0,0,1,0 ,0,1
1,0,24,1,66,1,0,1,0,0,0,60,1,2,1,3,4,4,4,0,0,0,0,10000,2,0,1,0,0,1,0,1000,1,1,100,100,100,100,100,100,100,100,100,10000,1,0,0,1,0 ,0,1
0,1,27,1,32,0,1,1,0,0,0,85,1,1,1,2,2,2,2,1,0,0,0,30000,3,-1,1,1,0,1,-1,24000,0,1,70,80,80,60,60,60,60,80,70,30000,1,0,0,1,0 ,0,1
1,1,26,0,65,0,1,1,30000,1,2,80,1,2,1,1,5,5,4,1,1,0,0,30000,3,-1,1,0,0,1,-1,60000,1,0,89,80,80,90,79,80,80,90,90,0,1,0,0,1,0 ,0,1
0,1,24,0,43,0,1,1,50000,0,0,200,1,1,1,2,4,6,3,1,1,0,0,50000,4,-1,1,0,0,1,0,150000,0,0,100,100,80,80,80,80,80,80,80,0,1,0,0,1,0 ,0,1
0,1,25,1,31,0,1,1,32000,0,0,100,1,3,1,1,5,8,4,1,1,1,0,120000,2,0,1,1,0,1,0,100000,1,1,90,90,80,96,92,94,90,95,96,100000,1,0,0,3,0 ,0,1
0,1,27,0,64,0,1,1,4000,1,2,150,1,3,1,2,5,6,2,1,1,0,0,50000,5,0,1,0,0,2,0,100000,1,1,90,90,90,90,90,90,90,90,90,4000,1,0,0,1,0 ,0,1
1,1,25,0,40,0,1,1,100000,0,0,100,1,3,1,1,5,6,3,1,1,0,0,100000,3,0,2,1,0,1,0,200000,1,0,80,90,70,80,70,80,70,80,70,2000,1,0,2,3,0 ,0,1
1,1,24,0,61,0,1,1,0,0,0,100,1,1,1,3,4,7,4,1,1,0,0,2100,2,-1,1,0,0,1,0,35000,0,0,80,80,75,80,80,78,80,80,80,0,1,0,0,1,0 ,0,1
1,1,26,0,65,0,1,1,0,0,0,87,1,2,1,2,7,7,5,1,1,0,0,60000,2,0,1,0,0,1,0,50000,1,1,80,80,70,70,85,70,70,80,70,0,1,0,0,1,0 ,0,1
1,1,26,0,33,0,1,1,40000,1,0,59,1,2,1,2,6,6,5,1,1,0,0,60000,3,0,1,1,0,1,-1,150000,1,0,80,70,70,70,70,70,70,80,80,20000,1,0,0,1,0 ,0,1
0,1,27,0,70,0,1,1,8000,0,0,100,1,4,1,3,4,4,3,1,0,0,0,8000,2,-1,0,0,0,1,0,10000,1,1,90,80,80,90,70,80,80,80,80,0,1,0,0,1,0 ,0,1
0,0,28,0,47,0,1,1,50000,0,0,90,1,2,1,2,4,5,3,1,1,0,0,50000,3,-1,1,1,0,1,-1,100000,1,1,80,50,70,60,60,70,70,80,70,0,1,0,0,1,0 ,0,1
1,1,27,0,51,0,1,2,60000,1,2,50,1,1,1,2,2,2,3,1,1,0,0,85000,3,0,0,0,0,1,0,100000,0,0,85,60,60,50,60,60,65,60,70,25000,1,0,0,3,0 ,0,0
1,1,25,1,35,0,1,1,15000,0,0,140,1,3,1,2,4,6,1,1,1,1,0,75000,3,0,2,0,0,1,0,20000,1,1,60,70,60,70,60,60,60,60,60,60000,2,0,0,3,0 ,0,1
1,1,24,0,43,0,1,1,30000,0,0,80,1,1,1,2,5,5,5,1,0,0,0,45000,3,0,1,0,0,1,0,60000,1,1,80,80,80,80,80,80,80,80,80,15000,1,0,0,1,0 ,0,0
0,1,26,1,47,0,1,1,35000,0,0,120,1,2,1,2,4,4,4,1,1,0,0,120000,5,0,2,0,0,1,0,80000,1,1,70,60,60,70,60,70,50,60,70,40000,2,0,0,3,0 ,0,1
0,1,26,1,74,0,1,1,30000,0,0,81,1,2,1,2,6,6,5,1,1,0,0,63600,2,0,1,0,0,1,0,30000,1,1,90,90,90,90,90,90,90,90,90,33600,1,0,0,1,0 ,0,1
1,1,27,1,28,0,1,1,10000,0,0,400,1,1,1,2,4,6,2,1,1,0,0,60000,5,-1,2,0,0,1,0,50000,1,1,60,60,50,50,60,50,70,60,60,15000,1,0,0,4,0 ,0,4
1,1,27,0,32,0,1,1,30000,0,0,60,1,1,1,2,5,7,5,1,1,0,0,50000,2,0,1,0,0,1,0,100000,1,1,70,50,60,70,50,60,70,60,70,30000,1,0,0,1,0 ,0,1
1,1,27,0,40,0,1,1,40000,1,2,89,1,1,1,2,5,5,4,1,1,0,0,100000,3,0,1,1,0,1,0,100000,0,1,80,80,60,65,70,80,80,83,75,40000,1,0,0,4,0 ,0,4
0,1,27,1,39,0,1,2,10000,0,0,65,1,2,1,1,4,5,3,1,1,1,1,40000,3,-1,1,0,0,1,-1,4,1,1,90,80,70,80,70,70,60,80,85,30000,2,0,0,3,0 ,0,3
0,1,27,0,36,0,1,2,70000,1,2,101,1,2,1,2,6,7,4,1,1,1,0,120000,3,0,1,1,0,1,0,10000,0,0,80,75,70,70,70,75,60,70,70,50000,2,0,0,4,0 ,0,0
0,0,24,1,50,1,0,1,20000,0,0,225,1,3,1,2,7,8,4,1,1,0,0,50000,2,1,1,0,0,1,0,100000,1,1,90,80,80,80,80,80,80,80,80,30000,1,0,0,3,0 ,0,1
0,1,27,1,26,0,1,2,0,0,1,50,1,2,1,2,5,8,5,0,0,0,0,40000,2,-1,0,0,0,1,0,40000,0,1,50,60,67,60,70,75,70,70,80,40000,1,0,0,1,0 ,0,1
0,1,25,1,61,0,1,1,10000,0,0,200,0,1,1,2,6,6,3,1,1,0,0,20000,2,0,1,0,0,1,0,10000,1,1,95,96,98,99,97,85,88,87,89,10000,1,0,0,1,0 ,0,1
1,1,27,0,55,0,1,2,40000,0,0,70,1,3,1,2,5,6,4,1,1,0,0,54000,2,0,1,0,0,1,0,60000,1,0,80,70,65,60,40,60,70,50,70,10000,1,0,2,3,0 ,0,0
1,1,25,0,67,0,1,1,10000,0,0,150,1,3,1,2,5,5,2,1,1,0,0,20000,2,0,1,0,0,1,0,100000,1,0,80,90,95,85,90,90,85,90,95,10000,1,0,0,1,0 ,0,1
0,0,25,0,44,0,1,1,10000,0,0,215,1,3,1,2,1,2,1,0,0,0,0,20000,2,0,1,0,0,1,0,30000,1,0,90,90,90,95,90,95,90,90,90,10000,1,0,0,1,0 ,0,1
0,1,24,1,76,0,1,1,0,1,0,150,0,0,1,3,5,5,2,0,0,0,0,50000,3,0,2,0,0,1,-1,60000,1,1,60,60,80,60,60,60,60,60,60,0,1,0,0,1,0 ,0,1
0,0,25,1,60,0,1,1,3000,0,0,100,1,1,1,2,5,7,4,1,1,0,0,10000,2,0,1,0,0,1,0,10000,1,1,60,70,60,80,60,70,80,60,70,6000,1,0,0,1,0 ,0,1
0,1,27,0,32,0,1,2,50000,0,0,100,1,1,1,2,6,7,5,1,1,0,0,90000,3,0,1,0,0,1,0,80000,0,0,78,78,60,60,66,80,80,80,80,40000,2,0,0,4,1 ,0,3
1,0,26,0,27,0,1,2,12000,0,0,160,1,2,1,1,5,6,4,1,1,0,0,12000,5,-1,1,0,0,1,-1,30000,1,1,80,70,80,80,80,70,70,70,80,0,1,0,0,1,0 ,0,1
0,0,28,1,78,0,1,1,0,0,0,44,0,1,1,4,4,6,1,1,1,0,0,20000,2,0,1,0,0,1,0,30000,1,1,80,70,75,80,75,80,85,70,75,0,1,0,0,1,0 ,0,1
1,0,24,0,55,1,0,1,5000,0,0,50,1,1,1,2,5,6,3,1,1,0,0,60000,2,0,1,0,0,1,0,10000,1,1,95,95,95,95,95,95,95,95,95,1000,1,0,0,1,0 ,0,1
1,1,27,0,35,0,1,1,60000,1,2,72,1,2,1,1,3,6,1,1,1,0,0,60000,3,0,1,1,0,1,0,100000,1,1,60,60,40,60,40,40,40,40,60,0,1,0,0,1,0 ,0,1
1,0,28,1,63,0,1,1,0,0,0,120,1,2,1,2,5,5,5,1,1,0,0,60000,2,0,2,0,0,1,0,70000,0,0,90,80,60,70,70,70,80,90,70,60000,1,0,0,1,0 ,0,1
1,1,27,0,45,0,1,1,10000,0,0,75,1,1,0,2,1,5,7,1,0,0,0,30000,4,-1,0,0,0,1,-1,100000,1,1,90,90,70,90,80,90,90,80,90,15000,1,0,2,3,0 ,0,3
1,0,24,1,37,0,1,1,20000,0,0,100,1,4,1,2,5,8,3,1,0,0,0,40000,3,-1,1,1,0,1,0,60000,1,1,50,50,50,50,50,50,50,50,50,20000,1,0,0,1,0 ,0,1
1,1,27,1,42,0,1,1,18000,0,0,70,1,1,1,1,5,10,1,1,1,0,0,50000,3,0,0,1,0,1,0,40000,1,0,80,80,80,80,50,50,20,50,50,32000,2,0,0,1,0 ,0,1
1,1,27,1,26,0,1,1,18000,0,0,30,1,2,1,2,2,6,4,1,0,1,0,35000,3,-1,1,0,0,1,0,40000,1,1,60,60,40,50,50,60,60,60,50,17000,1,0,0,3,0 ,0,1
0,0,24,0,31,0,1,1,20000,0,0,50,1,1,1,2,1,1,1,1,0,0,0,35000,3,0,1,0,0,1,0,30000,1,1,50,50,50,50,50,50,50,50,50,15000,1,0,0,4,0 ,0,1
1,1,25,1,30,0,1,2,36000,0,0,128,1,2,1,1,5,6,3,1,1,1,1,150000,3,1,2,1,0,1,0,50000,0,0,90,90,90,80,85,90,80,90,90,100000,1,0,0,1,0 ,0,1
1,0,24,1,54,1,0,1,0,0,0,70,1,3,1,2,5,5,5,1,0,0,0,10000,4,0,1,0,0,1,0,30000,1,1,99,99,99,99,99,99,99,99,99,10000,1,0,0,1,0 ,0,1
0,0,28,1,54,0,1,1,0,0,0,90,1,0,1,2,1,1,1,1,1,0,0,120000,5,0,2,1,0,1,0,30000,1,0,100,100,60,100,100,80,80,100,100,26000,1,0,0,1,0 ,0,1
1,1,27,1,48,0,1,1,40000,0,0,97,1,2,1,2,6,7,7,1,1,0,0,150000,3,1,1,1,0,1,0,60000,1,1,70,60,70,70,70,70,60,70,70,60000,1,0,0,3,0 ,0,3
1,1,27,0,42,0,1,2,500000,0,0,60,1,2,1,3,5,5,5,1,1,1,1,1000000,4,0,4,1,0,1,0,3000000,1,0,40,50,35,50,60,40,45,60,50,150000,1,0,0,1,0 ,0,1
0,0,25,0,61,0,1,1,10000,1,2,200,1,0,1,4,3,4,1,1,1,0,0,15000,2,0,1,0,0,1,0,20000,1,1,90,50,70,60,60,60,60,60,60,5000,1,0,0,1,0 ,0,1
0,0,27,1,50,0,1,1,2000,0,0,90,1,2,1,2,5,5,3,1,0,0,0,30000,3,0,1,0,0,1,0,20000,1,1,80,80,80,70,70,80,70,60,70,2000,1,0,0,1,0 ,0,1
0,1,25,0,42,0,1,1,60000,0,0,200,1,2,1,2,5,6,3,1,1,0,0,150000,3,0,1,0,0,1,0,100000,1,1,75,85,86,88,76,95,98,93,79,70000,1,0,0,1,0 ,0,1
1,1,26,0,46,0,1,2,60000,1,2,70,1,2,1,2,5,6,5,1,1,0,0,100000,3,0,1,1,0,1,0,80000,1,0,80,80,80,90,70,80,80,80,80,40000,2,0,2,3,0 ,0,1
1,0,24,0,36,1,0,1,20000,0,0,80,1,3,1,3,5,5,5,1,0,0,0,20000,4,0,1,1,0,1,0,60000,1,1,80,80,80,80,80,80,80,80,80,0,1,0,0,0,0 ,0,1
0,1,27,0,28,0,1,2,60000,0,0,60,1,2,1,2,3,6,2,1,1,0,0,30000,3,0,1,0,0,1,0,60000,0,0,60,50,50,60,50,50,70,50,80,30000,2,0,0,1,0 ,0,1
1,0,24,1,74,0,1,1,0,1,2,50,0,1,1,3,4,4,2,1,1,0,0,6000,2,0,1,0,0,1,0,20000,1,0,80,70,80,80,80,70,70,80,80,6000,1,0,0,1,0 ,0,1
0,1,24,1,32,0,1,1,0,0,0,100,1,2,1,2,1,1,1,1,1,0,0,30000,3,-1,1,1,0,1,0,60000,1,1,70,80,10,50,60,50,10,50,50,30000,1,0,0,1,0 ,0,1
1,0,24,1,67,0,1,1,0,0,0,100,0,1,1,3,4,5,6,1,1,0,0,6000,2,-1,1,0,0,1,0,30000,0,0,80,90,80,80,80,80,85,80,80,5140,1,0,0,1,0 ,0,1
1,1,26,0,30,0,1,1,36000,0,0,60,1,1,1,2,4,4,3,1,1,0,0,60000,2,-1,1,0,0,1,-1,60000,1,1,70,70,60,70,80,80,80,70,70,24000,1,0,0,1,0 ,0,1
0,0,27,0,58,0,1,1,5000,0,0,100,1,2,1,2,4,6,2,1,1,0,0,60000,5,0,1,0,0,1,0,40000,1,0,80,60,70,70,70,80,90,70,80,5000,1,0,0,0,0 ,0,1
1,1,27,1,26,0,1,1,30000,0,0,130,1,3,1,1,6,7,4,1,1,0,0,100000,2,1,1,0,0,1,0,50000,0,0,60,70,79,60,75,75,60,40,70,70000,1,0,0,1,0 ,0,1
0,0,25,1,28,0,1,1,10000,0,0,150,1,2,1,2,5,10,3,1,1,0,0,10000,3,-1,1,0,0,1,0,100000,0,1,80,60,80,70,60,80,60,60,60,0,1,0,2,2,0 ,0,1
0,0,24,1,61,0,1,1,0,0,0,50,1,1,1,2,3,3,1,1,0,0,0,6000,2,-1,1,0,0,1,-1,15000,1,1,80,70,80,80,80,80,70,80,80,0,1,0,0,1,0 ,0,1
0,0,28,1,49,0,1,1,0,0,0,200,1,3,1,1,4,5,1,1,1,0,0,40000,2,0,1,0,0,1,-1,2000,0,0,80,75,70,80,80,70,75,70,80,40000,1,0,0,1,0 ,0,0
1,0,28,1,33,0,1,1,35000,0,0,225,1,2,1,2,4,6,3,1,1,0,0,700000,5,-1,2,1,0,1,-1,80000,1,0,60,60,50,55,70,60,80,70,65,20000,1,0,2,1,0 ,0,1
0,0,26,0,41,0,1,1,25000,0,0,150,1,1,1,2,7,7,6,1,1,0,0,30000,4,0,1,1,0,1,0,60000,0,0,80,70,80,80,80,80,80,90,80,0,1,0,0,1,0 ,0,1
1,0,28,1,46,0,1,1,50000,0,0,180,1,1,1,1,6,7,3,1,1,0,0,80000,5,0,1,0,0,1,0,60000,1,1,70,75,80,70,65,75,75,70,80,30000,1,0,0,1,0 ,0,1
1,1,27,1,44,0,1,1,8000,0,0,50,1,3,1,2,4,7,3,1,1,0,0,30000,3,-1,1,0,0,1,-1,100000,1,1,40,50,30,40,30,50,20,60,35,15000,1,0,0,1,0 ,0,1
1,0,24,0,65,1,0,1,2000,0,0,60,0,1,1,4,5,5,3,1,0,0,0,2960,5,0,1,0,0,1,0,10000,1,1,80,80,80,80,80,80,80,80,80,0,1,0,0,3,0 ,0,1
1,0,24,0,61,0,1,1,2000,0,0,200,0,0,1,3,4,4,3,1,0,0,0,2000,2,-2,2,0,0,1,0,30000,0,0,80,80,80,80,80,80,80,80,80,0,1,0,0,1,0 ,0,1
1,0,28,1,30,0,1,1,25000,0,0,240,1,3,1,2,6,7,3,1,1,0,0,50000,3,0,1,0,0,1,0,70000,1,1,80,70,60,60,60,70,60,70,70,20000,1,0,0,1,0 ,0,1
1,0,25,1,60,0,1,1,0,0,0,200,1,4,1,2,4,4,2,1,1,0,0,0,2,-1,1,0,0,1,-1,10000,1,0,95,96,98,95,94,90,95,98,99,0,1,0,0,1,0 ,0,1
1,0,25,0,61,0,1,1,10000,0,0,100,1,0,1,2,5,5,2,1,1,0,0,18000,2,0,1,0,0,1,0,20000,1,1,90,50,80,80,80,70,80,80,80,0,1,0,0,1,0 ,0,1
0,0,25,1,34,0,1,1,0,0,0,150,1,3,1,2,5,5,5,1,0,0,0,20000,4,-1,1,0,0,1,-1,20000,1,1,80,70,60,70,70,80,90,70,80,10000,1,0,0,1,0 ,0,1
1,0,25,0,29,0,1,1,60000,0,0,200,1,1,1,2,5,6,4,1,1,0,0,120000,6,0,1,1,0,1,0,100000,1,0,80,70,70,80,90,80,60,70,80,20000,1,0,0,3,0 ,0,1
1,0,28,1,36,0,1,2,0,1,1,60,1,2,1,2,6,5,5,1,1,1,0,50000,4,0,1,1,0,1,0,70000,1,1,80,80,80,90,90,90,90,90,90,50000,1,0,0,3,0 ,0,1
0,0,28,0,70,0,1,1,20000,0,0,100,1,0,0,3,5,6,6,1,0,0,0,30000,2,0,1,0,0,1,0,50000,0,0,76,77,96,83,61,66,79,42,66,10000,1,0,0,1,0 ,0,1
0,0,25,1,49,0,1,1,16000,0,0,80,1,0,1,2,5,6,5,1,1,0,0,50000,3,0,2,0,0,1,0,10000,1,1,100,100,100,100,100,100,100,100,100,30000,1,0,2,0,0 ,0,0
0,0,28,0,44,0,1,1,30000,0,0,150,1,2,1,2,5,5,4,1,1,0,0,70000,3,0,1,0,0,1,0,50000,1,0,80,50,80,80,80,80,80,80,60,40000,1,0,0,1,0 ,0,1
0,0,25,0,24,0,1,1,60000,0,0,150,1,2,1,2,7,8,4,1,1,0,0,60000,3,0,1,1,0,1,0,8000,1,1,80,80,70,90,70,80,80,80,90,0,1,0,0,3,0 ,0,1
1,0,25,1,57,0,1,1,0,0,0,150,1,3,1,2,5,7,3,0,1,0,0,15000,2,1,2,0,0,1,0,20000,1,1,80,80,90,70,80,90,90,80,70,15000,1,0,0,1,0 ,0,1
1,0,28,0,39,0,1,1,800000,0,0,120,1,3,1,2,6,6,5,1,1,0,0,800000,3,1,2,1,0,1,0,15000000,0,0,80,70,70,70,80,70,80,80,80,0,1,0,0,1,0 ,0,0
0,0,24,0,31,0,1,1,40000,0,0,50,1,1,1,2,5,8,3,1,0,0,0,40000,4,0,1,0,0,1,0,100000,1,1,80,80,80,80,80,80,80,80,80,0,1,0,0,1,0 ,0,1
1,0,24,1,31,1,0,1,0,0,0,70,1,3,1,2,5,7,3,1,1,0,1,50000,4,0,0,1,0,1,0,30000,1,1,70,70,70,70,70,70,70,70,70,50000,1,0,0,1,0 ,0,1
1,0,25,1,50,0,1,1,0,0,0,72,0,0,1,2,5,5,2,1,1,0,0,10000,2,0,1,0,0,1,0,30000,1,1,80,95,100,60,70,100,50,80,90,10000,1,0,0,0,0 ,0,0
1,0,24,1,29,0,1,1,2000,0,0,40,0,1,0,2,1,7,5,1,1,0,0,8000,5,-1,1,0,0,1,-1,10000,1,1,80,50,50,70,50,50,60,65,80,3000,1,0,0,1,0 ,0,1
1,0,25,0,26,0,1,1,20000,0,0,200,1,1,1,2,5,6,3,1,1,0,0,40000,2,-1,1,1,0,1,0,60000,1,1,80,70,70,80,80,70,70,70,70,10000,1,0,0,1,0 ,0,1
1,0,24,1,50,0,1,1,2000,0,0,66,1,1,1,3,6,9,3,1,1,0,0,50000,2,0,1,0,0,1,0,100000,1,1,100,100,50,80,50,100,50,80,60,48000,2,0,0,1,0 ,0,1
0,0,25,1,44,0,1,1,6000,0,0,100,1,3,1,2,5,7,6,1,1,0,0,30000,4,0,1,0,0,1,-1,15000,1,1,100,80,100,90,100,100,100,60,80,26000,1,0,0,1,0 ,0,1
0,0,25,1,62,0,1,1,4200,0,0,90,0,0,1,3,5,6,6,1,1,0,0,10000,2,-1,1,0,0,1,-1,4000,1,1,100,100,100,100,100,100,100,100,100,0,1,0,0,1,0 ,0,1
1,0,24,1,45,1,0,1,20000,0,0,100,1,1,1,2,5,5,5,1,0,0,0,30000,3,0,1,0,0,1,0,50000,1,1,80,80,80,80,80,80,80,80,80,10000,1,0,0,3,0 ,0,1
0,0,24,1,49,1,0,1,3000,0,0,180,0,2,1,2,5,5,5,1,0,0,0,40000,3,-1,1,0,0,1,0,10000,1,1,80,100,80,100,60,100,100,100,100,37000,1,0,0,1,0 ,0,1
0,0,24,0,50,1,0,1,10000,0,0,120,0,1,1,2,5,7,2,1,1,0,0,20000,1,0,1,0,0,1,0,100000,1,1,80,60,70,80,90,70,70,70,80,8000,1,0,0,1,0 ,0,1
1,0,24,0,55,0,1,1,3000,0,0,120,0,1,1,1,6,8,3,1,1,0,0,4000,1,-2,1,0,0,1,-1,30000,1,1,80,90,80,80,80,90,80,80,80,0,1,0,0,1,0 ,0,1
0,0,26,1,71,0,1,1,0,0,0,200,0,3,1,3,2,2,1,0,0,0,0,40000,5,0,1,1,0,1,0,10000,0,1,60,70,70,65,70,80,70,70,70,0,1,0,0,1,0 ,0,1
0,0,27,1,55,0,1,1,10000,0,0,100,1,1,1,2,4,6,3,1,1,0,0,50000,2,0,1,0,0,1,-1,30000,1,1,60,70,60,80,60,70,80,80,80,40000,1,0,0,1,0 ,0,1
0,0,27,1,26,0,1,1,0,0,0,300,1,3,1,2,6,7,4,1,0,0,0,80000,5,0,2,1,0,1,0,50000,1,0,90,70,80,90,70,80,80,80,80,70000,2,0,0,1,0 ,0,1
1,0,24,1,48,0,1,1,2000,0,0,300,0,0,1,2,2,3,8,1,1,0,0,10000,3,-2,1,0,0,1,0,50000,1,1,100,100,100,100,80,100,20,100,80,5000,1,0,0,1,0 ,0,1
1,0,24,1,32,0,1,1,0,0,0,110,1,0,1,2,5,8,5,1,0,0,0,20000,4,0,1,1,0,1,-1,50000,1,1,100,100,100,100,100,100,100,100,100,20000,1,0,0,3,0 ,0,1
0,0,24,0,57,0,1,1,9000,0,0,200,0,0,0,1,1,1,1,1,1,0,0,14000,3,-1,1,0,0,1,-1,20000,1,1,100,100,100,100,100,100,100,100,100,5000,1,0,0,1,0 ,0,1
0,0,27,1,24,0,1,1,2000,0,0,300,1,4,1,2,3,3,2,1,1,0,0,50000,7,-1,1,1,0,1,0,50000,1,1,80,80,80,80,80,70,80,80,80,5000,1,0,0,1,0 ,0,1
0,0,27,0,38,0,1,1,40000,0,0,350,1,1,1,2,5,6,4,1,0,0,0,50000,4,0,1,0,0,1,0,50000,1,1,90,90,80,80,90,90,90,80,80,10000,1,0,0,1,0 ,0,1
0,0,27,0,53,0,1,1,2000,0,0,80,1,1,1,2,5,5,3,1,1,0,0,40000,9,0,1,0,0,1,0,10000,1,1,80,80,80,80,80,80,80,70,80,0,1,0,0,1,0 ,0,1
1,0,24,0,57,0,1,1,10000,0,0,90,1,1,1,2,5,5,1,1,1,0,0,20000,2,0,1,0,0,1,0,50000,1,1,90,60,90,80,80,80,80,90,80,0,1,0,0,1,0 ,0,1
0,1,52,0,51,0,1,1,100000,0,0,220,1,4,1,1,6,7,2,1,1,1,0,100000,3,1,1,1,0,1,1,200000,1,1,70,80,80,70,70,70,80,80,60,0,1,0,0,3,0 ,0,3
0,1,53,1,25,0,1,1,36000,0,0,100,1,2,1,1,2,3,1,1,0,0,0,70000,2,0,1,0,0,1,0,90000,0,0,80,70,70,70,70,70,70,70,70,34000,1,0,0,1,0 ,0,1
1,1,53,1,41,0,1,2,40000,0,0,126,1,1,1,1,7,8,6,1,1,0,0,80000,3,0,1,1,0,1,0,60000,1,1,70,70,70,80,70,70,80,70,80,40000,2,0,0,3,0 ,0,1
